word,coef,abs_coef
판치는,-0.13284386391986347,0.13284386391986347
판타지,-0.47310628558594015,0.47310628558594015
판타지로,-0.15456784908113702,0.15456784908113702
판타지를,-0.06961614764444626,0.06961614764444626
판타지영화,0.11389878664590122,0.11389878664590122
판타지의,0.6516409091554906,0.6516409091554906
팔아,-0.5381505017441409,0.5381505017441409
팔아서,-0.17165960965206145,0.17165960965206145
팝콘,-1.6328140438605494,1.6328140438605494
패러디,-0.39518554935105626,0.39518554935105626
패션,0.2686316299442337,0.2686316299442337
패턴,-0.2837271828871556,0.2837271828871556
팬심으로,-0.9403516270291798,0.9403516270291798
팬으로서,0.2544750555568264,0.2544750555568264
팬으로써,-0.22011131489774052,0.22011131489774052
팬이,1.35765711233489,1.35765711233489
팬이라,0.1983106679783164,0.1983106679783164
팬이라면,0.1532465908750418,0.1532465908750418
팬이라서,0.19726947067820783,0.19726947067820783
팬이지만,-0.8648757140896951,0.8648757140896951
팬인데,-1.033297294903706,1.033297294903706
팬입니다,0.416739034412149,0.416739034412149
퍼펙트,0.9705527734267034,0.9705527734267034
펑펑,2.3712116438809048,2.3712116438809048
페이크,-0.3235840900132034,0.3235840900132034
편견,0.07725426604036417,0.07725426604036417
편견과,0.5567095852186389,0.5567095852186389
편견을,1.4376392904249606,1.4376392904249606
편견이,0.3265138597852187,0.3265138597852187
편안하게,0.7386637129441759,0.7386637129441759
편안한,0.7310253342115585,0.7310253342115585
편은,-0.5564121597743765,0.5564121597743765
편의,0.6200165292837513,0.6200165292837513
편이,0.5184087437417753,0.5184087437417753
편이지만,-0.030928965952817303,0.030928965952817303
편인데,-1.338785362978411,1.338785362978411
편집,-0.3738631420039652,0.3738631420039652
편집도,-0.39175376849383375,0.39175376849383375
편집은,-0.34073204438504323,0.34073204438504323
편집을,-0.7605318354633982,0.7605318354633982
편집이,-0.6279939796233555,0.6279939796233555
편하게,0.42804355080975554,0.42804355080975554
편히,1.0563886211784126,1.0563886211784126
펼쳐지는,0.829932032134927,0.829932032134927
펼치는,0.27783767948165167,0.27783767948165167
평가,0.07216340888934296,0.07216340888934296
평가가,-0.40966657029731957,0.40966657029731957
평가는,-0.4099794708875106,0.4099794708875106
평가를,0.7377727533217047,0.7377727533217047
평가할,0.18587519463783692,0.18587519463783692
평균,-0.7726973715255541,0.7726973715255541
평론가,1.0800222094237082,1.0800222094237082
평론가는,1.1437023137882092,1.1437023137882092
평론가들,1.4552981454597633,1.4552981454597633
평론가들은,0.9838900905737632,0.9838900905737632
평론가들이,0.8160908879559855,0.8160908879559855
평론가의,-0.34167743524730865,0.34167743524730865
평범,-0.6047619055467035,0.6047619055467035
평범하고,-0.3865734242578975,0.3865734242578975
평범하지,0.4228364914612948,0.4228364914612948
평범한,-0.8324465562560887,0.8324465562560887
평생,0.8234867231099022,0.8234867231099022
평생을,0.9416020855512157,0.9416020855512157
평소,-0.26861442401109514,0.26861442401109514
평소에,0.034447787122339986,0.034447787122339986
평에,-0.4260477820239065,0.4260477820239065
평은,-0.05509075406080511,0.05509075406080511
평을,0.3746110301418752,0.3746110301418752
평이,-0.3816441724867729,0.3816441724867729
평이한,-0.9486904983398959,0.9486904983398959
평작,-0.45115433593751214,0.45115433593751214
평점,-0.3868963643023506,0.3868963643023506
평점과,-0.44738924446436085,0.44738924446436085
평점도,-1.1083767779617646,1.1083767779617646
평점만,-0.5007919740347084,0.5007919740347084
평점보고,-1.2783466073538625,1.2783466073538625
평점에,-2.7773457269779582,2.7773457269779582
평점왜이래,1.5631291962941745,1.5631291962941745
평점으로,-0.8200743456742335,0.8200743456742335
평점은,-0.7630246512486344,0.7630246512486344
평점을,-0.4035630978629454,0.4035630978629454
평점이,0.7606805920013702,0.7606805920013702
평점이나,-0.0906817562657453,0.0906817562657453
평점이다,-0.014673521544686798,0.014673521544686798
평점조절,-0.45230702588658833,0.45230702588658833
평점조절위원회,-1.6658750434277185,1.6658750434277185
평점좀,-1.0891995230535518,1.0891995230535518
평점주기도,-0.4895250775001773,0.4895250775001773
평정,-0.20060465603246366,0.20060465603246366
폐지,-0.5204642957279518,0.5204642957279518
폐지해라,-1.0437091149944664,1.0437091149944664
포기,-1.5085512967582937,1.5085512967582937
포기하지,0.19525359329139824,0.19525359329139824
포기한,-0.5623967511455351,0.5623967511455351
포르노,-1.454619532064101,1.454619532064101
포르노를,-0.4208256422414324,0.4208256422414324
포스,1.1283504809558333,1.1283504809558333
포스가,0.9046805397072749,0.9046805397072749
포스를,1.3383832504788407,1.3383832504788407
포스터,-0.5805429225116184,0.5805429225116184
포스터가,-0.43761029593366646,0.43761029593366646
포스터는,-1.038937712367442,1.038937712367442
포스터로,-0.72229522870722,0.72229522870722
포스터를,-0.34390553849029176,0.34390553849029176
포스터만,-1.5339948099773957,1.5339948099773957
포스터보고,0.6853102191046131,0.6853102191046131
포스터에,-1.8399662837754904,1.8399662837754904
포스터와,0.1296322805885902,0.1296322805885902
포스터의,-0.8967997354212908,0.8967997354212908
포인트,-0.2004391534716694,0.2004391534716694
포인트가,-0.41121005400389415,0.41121005400389415
포장한,-1.157453834396939,1.157453834396939
포켓몬,0.7110658884739114,0.7110658884739114
폭력,-0.6529497917156573,0.6529497917156573
폭력을,-0.10605688014147235,0.10605688014147235
폭력의,0.5889874201334625,0.5889874201334625
폭풍,0.4512442029241015,0.4512442029241015
폴워커,0.25966964468844017,0.25966964468844017
폼만,-0.7898704844447633,0.7898704844447633
표본,-0.5366957973497656,0.5366957973497656
표절,-1.3013914213348745,1.3013914213348745
표절영화,-1.4953587909190968,1.4953587909190968
표절을,-0.8511973636711457,0.8511973636711457
표정,1.7223191673088158,1.7223191673088158
표정과,-0.026644907379946552,0.026644907379946552
표정연기,0.4803580117826552,0.4803580117826552
표정이,1.0527373674527445,1.0527373674527445
표한다,0.9101300388706618,0.9101300388706618
표합니다,0.3403955860817167,0.3403955860817167
표현,0.8809972885580281,0.8809972885580281
표현된,0.5469011549222252,0.5469011549222252
표현은,-0.03639052459069959,0.03639052459069959
표현을,0.8322156222289026,0.8322156222289026
표현의,0.4062321605478138,0.4062321605478138
표현이,0.6882578921489526,0.6882578921489526
표현하는,0.38867242181284933,0.38867242181284933
표현하지,-0.45021660782129724,0.45021660782129724
표현한,2.2084658709501346,2.2084658709501346
표현할,0.9847399821108083,0.9847399821108083
표현할수,0.38508293805171206,0.38508293805171206
표현했다,1.28797562897219,1.28797562897219
푸른,0.27991082835927394,0.27991082835927394
풀어가는,-0.5146669646495241,0.5146669646495241
풀어내는,0.5032236947116319,0.5032236947116319
풀어낸,1.4951911504745876,1.4951911504745876
풋풋하고,1.134870191289788,1.134870191289788
풋풋한,1.238295918800183,1.238295918800183
풍경,1.2005362916632574,1.2005362916632574
풍경과,1.0642450346954577,1.0642450346954577
풍경이,0.4091531170834644,0.4091531170834644
풍기는,-0.9864331221777277,0.9864331221777277
풍부한,0.9697856170125778,0.9697856170125778
풍자,0.1323686737437525,0.1323686737437525
프랑스,0.25995304069455044,0.25995304069455044
프랑스영화,0.20037945054800696,0.20037945054800696
프랑스의,-0.08739095547183551,0.08739095547183551
프레데터,-0.5860016391953984,0.5860016391953984
프레디,-0.04215446598671672,0.04215446598671672
프로,-0.6848105777477849,0.6848105777477849
프로가,-0.6355693100537164,0.6355693100537164
프로그램,-1.0580509524697514,1.0580509524697514
프로그램이,0.016679167826828652,0.016679167826828652
프로젝트,-0.0005809366032412147,0.0005809366032412147
플롯,-0.8605268102654764,0.8605268102654764
피가,-0.10467256786732017,0.10467256786732017
피는,-0.4883042650301569,0.4883042650301569
피를,0.07581455256784675,0.07581455256784675
피아노,0.2916479438412037,0.2916479438412037
피터,0.325504638873443,0.325504638873443
