rental_ym,day_type,station_name,gender,age_group,total_rides,avg_distance_km,avg_duration_min,avg_speed_kmh,avg_exercise,avg_co2
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",NULL,20대,55,0,414,0,1231.4850000000001,10.605
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",NULL,30대,86,0,739.5,0,1608.7,13.215
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",NULL,40대,59,0,598,0,2208.2349999999997,18.025
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",NULL,50대,62,0,696,0,1525.9750000000001,13.004999999999999
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",NULL,60대,7,0,98.5,0,331.57,3.0300000000000002
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",NULL,기타,18,0,220.33333333333334,0,510.4466666666667,4.61
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",F,20대,72,0,600.5,0,1156.67,11.405
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",F,30대,58,0,695.5,0,1260.025,13.625
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",F,40대,39,0,454.5,0,809.55,8.595
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",F,50대,12,0,86,0,199.51500000000001,1.8650000000000002
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",F,60대,4,0,26.5,0,81.25,0.8500000000000001
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",F,~10대,5,0,63.5,0,143.195,1.045
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",F,기타,13,0,66.66666666666667,0,87.03333333333335,0.87
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",M,30대,113,0,964,0,2677.935,21.075
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",M,50대,69,0,883,0,2385.345,18.424999999999997
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",M,60대,22,0,310.5,0,363.45500000000004,3.2750000000000004
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",M,~10대,3,0,98.5,0,240.08,1.915
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",M,기타,45,0,504,0,1702.51,13.05
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",NULL,70대이상,2,0,39,0,110.43,0.97
202301,Weekend,"2226. 신동아럭스빌아파트 앞",M,50대,7,0,177,0,320.36,2.7
202301,Weekend,"2226. 신동아럭스빌아파트 앞",M,60대,5,0,324,0,345.64,2.69
202301,Weekend,"2227.방배열린문화센터 앞",NULL,20대,42,0,1116,0,1236.365,10.79
202301,Weekend,"2227.방배열린문화센터 앞",NULL,30대,20,0,137,0,462.22,3.48
202301,Weekend,"2227.방배열린문화센터 앞",F,20대,16,0,105,0,176.32,1.9100000000000001
202302,Weekday,"453. 종로오가 지하쇼핑센터 14번출구",M,70대이상,8,0,294,0,240.43,2.27
202301,Weekend,"2227.방배열린문화센터 앞",F,30대,23,0,127.5,0,249.82,2.52
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",NULL,30대,90,0,1072.6666666666667,0,2667.44,21.91
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",M,20대,138,0,848.3333333333334,0,2412.5033333333336,22.173333333333332
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",NULL,20대,97,0,798,0,2518.41,22.515
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",NULL,50대,24,0,210.5,0,461.03499999999997,3.6500000000000004
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",NULL,~10대,4,0,70.5,0,139.54000000000002,1.58
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",NULL,기타,13,0,77.33333333333333,0,251.2833333333333,2.17
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",F,20대,74,0,695,0,1764.29,18.375
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",F,30대,57,0,587,0,1537.145,14.770000000000001
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",F,~10대,8,0,178,0,434.16,4.01
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",F,기타,11,0,100.5,0,245.435,2.295
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",M,30대,88,0,862,0,2528.175,21.085
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",M,40대,114,0,725,0,2042.3200000000002,16.27
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",M,60대,63,0,601,0,2003.1,18.11
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",M,~10대,11,0,171.5,0,388.625,3.4650000000000003
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",M,기타,38,0,254.5,0,692.76,6.1
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",NULL,40대,46,0,780,0,2382.93,20.41
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",NULL,60대,7,0,381,0,200.82,2.02
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",F,40대,10,0,406,0,457.9,4.5
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",F,50대,2,0,172,0,73.49,0.74
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",F,60대,8,0,128,0,339.88,3.35
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",M,50대,104,0,3116,0,6460.95,47.99
202302,Weekday,"454. 종로2가 버스정류장 (종각방향)",M,70대이상,4,0,64,0,231.54,2.08
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",M,~10대,7,0,144,0,608.985,4.46
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",NULL,20대,70,0,1566.5,0,1540.5700000000002,15.615
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",NULL,30대,27,0,436.5,0,930.595,7.695
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",NULL,40대,81,0,1846,0,2089.77,16.57
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",NULL,50대,36,0,658.5,0,2174.2999999999997,18.705
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",NULL,기타,11,0,97.33333333333333,0,212.58666666666667,1.9433333333333334
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",F,20대,21,0,314,0,541.165,5.140000000000001
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",F,30대,31,0,559.5,0,894.715,10.555
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",F,40대,42,0,551,0,933.4,8.395
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",F,50대,16,0,125.5,0,260.165,2.615
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",F,기타,24,0,134.5,0,315.41499999999996,3.2
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",M,20대,20,0,181.5,0,634.75,4.97
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",M,30대,136,0,2455,0,6877.6849999999995,55.905
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",M,40대,91,0,1272.5,0,2347.865,17.88
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",M,50대,86,0,1325,0,2624.58,21.17
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",M,기타,69,0,1634.5,0,3322.935,27.93
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",NULL,60대,5,0,155,0,578.99,3.83
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",NULL,70대이상,24,0,429,0,1099.98,9.91
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",F,60대,8,0,163,0,380.95,3.59
202301,Weekend,"117. 홍은사거리",NULL,60대,14,0,436,0,1653.02,14.03
202301,Weekend,"117. 홍은사거리",NULL,70대이상,5,0,42,0,202.37,1.58
202301,Weekend,"2227.방배열린문화센터 앞",F,40대,9,0,62,0,131.47,1.25
202301,Weekend,"2227.방배열린문화센터 앞",F,기타,4,0,33.5,0,92.935,0.81
202301,Weekend,"2227.방배열린문화센터 앞",M,20대,29,0,283.5,0,854.235,6.15
202302,Weekday,"2371. 한국우편사업진흥원",M,60대,11,0,156,0,665.12,5.39
202301,Weekend,"2227.방배열린문화센터 앞",M,30대,39,0,135,0,590.08,4.41
202302,Weekday,"2372. 대치역 사거리",NULL,40대,14,0,174.33333333333334,0,569.0233333333334,4.19
202301,Weekend,"2227.방배열린문화센터 앞",M,40대,22,0,259,0,563.85,4.2299999999999995
202302,Weekday,"2372. 대치역 사거리",F,40대,21,0,155,0,369.16333333333336,3.8666666666666667
202301,Weekend,"2227.방배열린문화센터 앞",M,기타,5,0,28,0,94.655,0.77
202302,Weekday,"2372. 대치역 사거리",M,40대,45,0,332,0,1471.7333333333333,11.096666666666666
202301,Weekend,"117. 홍은사거리",M,70대이상,7,0,179,0,927.36,7.31
202301,Weekend,"2227.방배열린문화센터 앞",NULL,40대,29,0,513,0,1686.64,15.07
202301,Weekend,"2227.방배열린문화센터 앞",NULL,50대,13,0,201,0,708.48,6.32
202301,Weekend,"2227.방배열린문화센터 앞",NULL,60대,9,0,50,0,170.84,1.26
202301,Weekend,"118. 광흥창역 2번출구 앞",M,기타,12,0,46.5,0,168.46,1.3499999999999999
202301,Weekend,"2227.방배열린문화센터 앞",NULL,기타,1,0,25,0,0,0.59
202301,Weekend,"118. 광흥창역 2번출구 앞",NULL,20대,44,0,448,0,979.56,9.035
202301,Weekend,"118. 광흥창역 2번출구 앞",NULL,30대,48,0,583.5,0,1208.585,10.175
202301,Weekend,"118. 광흥창역 2번출구 앞",NULL,40대,18,0,252,0,587.245,4.82
202301,Weekend,"118. 광흥창역 2번출구 앞",NULL,50대,22,0,276,0,951.72,8.61
202301,Weekend,"2227.방배열린문화센터 앞",F,50대,6,0,70,0,196.42,1.87
202301,Weekend,"118. 광흥창역 2번출구 앞",F,20대,12,0,177.5,0,366.875,3.465
202301,Weekend,"2227.방배열린문화센터 앞",F,60대,3,0,92,0,151.31,1.52
202301,Weekend,"118. 광흥창역 2번출구 앞",F,30대,22,0,243,0,699.0899999999999,6.46
202301,Weekend,"118. 광흥창역 2번출구 앞",F,~10대,3,0,83,0,181.965,2.17
202301,Weekend,"118. 광흥창역 2번출구 앞",F,기타,5,0,38,0,121.88,1.095
202301,Weekend,"118. 광흥창역 2번출구 앞",M,20대,34,0,250,0,842.25,6.54
202301,Weekend,"118. 광흥창역 2번출구 앞",M,30대,32,0,292,0,753.545,6.455
202301,Weekend,"2227.방배열린문화센터 앞",M,50대,15,0,200,0,605.14,4.81
202301,Weekend,"118. 광흥창역 2번출구 앞",M,50대,27,0,253,0,702.625,5.82
202301,Weekend,"2227.방배열린문화센터 앞",M,60대,4,0,43,0,161.41,1.35
202301,Weekend,"118. 광흥창역 2번출구 앞",M,~10대,7,0,100,0,351.61,2.91
202301,Weekend,"2227.방배열린문화센터 앞",M,70대이상,11,0,886,0,615.35,5.56
202301,Weekend,"118. 광흥창역 2번출구 앞",NULL,기타,7,0,66.5,0,256.15000000000003,2.1350000000000002
202301,Weekend,"2228.뒷벌공원 옆",NULL,20대,51,0,362,0,1026.0900000000001,9.32
202301,Weekend,"2228.뒷벌공원 옆",NULL,30대,19,0,166,0,364.425,3.15
202301,Weekend,"2228.뒷벌공원 옆",NULL,50대,6,0,28,0,96.10999999999999,0.865
202301,Weekend,"2228.뒷벌공원 옆",NULL,60대,2,0,36,0,13.385000000000002,0.12
202301,Weekend,"118. 광흥창역 2번출구 앞",NULL,60대,11,0,137,0,502.74,4.28
202301,Weekend,"2228.뒷벌공원 옆",F,20대,30,0,133.5,0,371.19,3.69
202301,Weekend,"2228.뒷벌공원 옆",F,30대,60,0,732.5,0,1128.18,12.275
202301,Weekend,"2228.뒷벌공원 옆",F,~10대,2,0,135,0,228.6,2.39
202301,Weekend,"2228.뒷벌공원 옆",F,기타,3,0,95.5,0,69.275,0.665
202301,Weekend,"118. 광흥창역 2번출구 앞",F,40대,13,0,268,0,614.12,5.39
202301,Weekend,"2228.뒷벌공원 옆",M,20대,52,0,281,0,853.1300000000001,6.805
202301,Weekend,"118. 광흥창역 2번출구 앞",F,50대,6,0,177,0,527.77,5.15
202301,Weekend,"2228.뒷벌공원 옆",M,30대,24,0,297,0,656.36,5.225
202301,Weekend,"118. 광흥창역 2번출구 앞",F,70대이상,3,0,43,0,55.21,0.58
202301,Weekend,"2228.뒷벌공원 옆",M,40대,28,0,378.5,0,985.125,6.52
202301,Weekend,"2228.뒷벌공원 옆",NULL,40대,16,0,290,0,1503.18,11.46
202301,Weekend,"118. 광흥창역 2번출구 앞",M,40대,17,0,321,0,1228.75,9.08
202301,Weekend,"118. 광흥창역 2번출구 앞",M,60대,20,0,454,0,774.66,6.77
202301,Weekend,"118. 광흥창역 2번출구 앞",M,70대이상,1,0,28,0,40.47,0.34
202301,Weekend,"2228.뒷벌공원 옆",F,40대,34,0,314,0,684,7.61
202301,Weekend,"2228.뒷벌공원 옆",F,50대,3,0,60,0,149.91,1.36
202301,Weekend,"119. 서강나루 공원",NULL,40대,64,0,346,0,995.5266666666666,8.69
202301,Weekend,"119. 서강나루 공원",F,20대,26,0,284.3333333333333,0,993.6700000000001,9.716666666666667
202301,Weekend,"119. 서강나루 공원",NULL,20대,20,0,278.5,0,676.055,6.705
202301,Weekend,"119. 서강나루 공원",NULL,30대,27,0,360.5,0,755.125,7.33
202301,Weekend,"2228.뒷벌공원 옆",M,50대,42,0,1205,0,3693.26,26.73
202301,Weekend,"119. 서강나루 공원",NULL,~10대,1,0,28,0,172.32,1.26
202301,Weekend,"2228.뒷벌공원 옆",M,60대,24,0,193,0,681.31,6.19
202301,Weekend,"119. 서강나루 공원",NULL,기타,4,0,108,0,293.545,2.7
202301,Weekend,"2228.뒷벌공원 옆",M,70대이상,1,0,13,0,49.62,0.42
202301,Weekend,"2228.뒷벌공원 옆",M,기타,13,0,160,0,348.63,2.77
202301,Weekend,"119. 서강나루 공원",F,30대,32,0,445,0,1036.745,9.925
202301,Weekend,"2229.로고스교회 맞은 편",NULL,20대,9,0,122,0,369.24,3.19
202301,Weekend,"119. 서강나루 공원",F,~10대,19,0,368.5,0,1371.2099999999998,12.639999999999999
202301,Weekend,"2229.로고스교회 맞은 편",NULL,30대,34,0,275.5,0,793.025,8.149999999999999
202301,Weekend,"119. 서강나루 공원",F,기타,1,0,15,0,36.14,0.39
202301,Weekend,"2229.로고스교회 맞은 편",NULL,40대,17,0,163.5,0,289.325,2.625
202301,Weekend,"119. 서강나루 공원",M,20대,38,0,351.5,0,1691.32,12.275
202301,Weekend,"2229.로고스교회 맞은 편",NULL,기타,7,0,85.33333333333333,0,164.14666666666668,1.4933333333333332
202301,Weekend,"119. 서강나루 공원",M,30대,67,0,834.5,0,3304.06,27.26
202301,Weekend,"2229.로고스교회 맞은 편",F,20대,8,0,93.5,0,225.965,2.145
202301,Weekend,"119. 서강나루 공원",M,40대,37,0,532,0,1644.15,12.770000000000001
202301,Weekend,"2229.로고스교회 맞은 편",F,기타,12,0,88,0,129.51,1.205
202301,Weekend,"119. 서강나루 공원",M,~10대,5,0,130,0,541.92,4.635
202301,Weekend,"2229.로고스교회 맞은 편",M,20대,12,0,166.5,0,586.65,4.375
202301,Weekend,"119. 서강나루 공원",M,기타,39,0,934.5,0,1112.77,9.715
202301,Weekend,"2229.로고스교회 맞은 편",M,30대,77,0,893.5,0,2675.09,20.515
202301,Weekend,"2229.로고스교회 맞은 편",M,40대,23,0,256,0,732.94,6.154999999999999
202301,Weekend,"119. 서강나루 공원",NULL,50대,5,0,98,0,229.26,1.99
202301,Weekend,"2229.로고스교회 맞은 편",NULL,50대,10,0,226,0,441.45,3.27
202301,Weekend,"119. 서강나루 공원",F,40대,21,0,404,0,1210.61,11.52
202301,Weekend,"2229.로고스교회 맞은 편",F,30대,4,0,21,0,80.59,0.82
202301,Weekend,"2229.로고스교회 맞은 편",F,50대,4,0,73,0,352.68,3.18
202301,Weekend,"119. 서강나루 공원",F,50대,16,0,648,0,579.67,6.47
202301,Weekend,"2229.로고스교회 맞은 편",F,~10대,1,0,65,0,113.76,1.06
202301,Weekend,"119. 서강나루 공원",F,60대,1,0,27,0,77.63,0.78
202302,Weekday,"455. 종로6가역 버스정류장(동대문 방향)",M,60대,34,0,1662,0,1402.42,12.31
